"datetime","V1"
2020-08-17,3.74655172413793
2020-08-18,3.77052631578947
2020-08-19,3.80851063829787
2020-08-20,3.7978947368421
2020-08-21,3.82604166666667
2020-08-22,3.83578947368421
2020-08-23,3.85368421052632
2020-08-24,3.89157894736842
2020-08-25,3.90641025641026
2020-08-26,4.06666666666667
2020-08-27,4.06458333333333
2020-08-28,4.0875
2020-08-29,4.12916666666667
2020-08-30,4.12604166666667
2020-08-31,4.13684210526316
2020-09-01,4.14893617021277
2020-09-02,4.17604166666667
2020-09-03,4.2375
2020-09-04,4.26236559139785
2020-09-05,4.25520833333333
2020-09-06,4.29166666666667
2020-09-07,4.30208333333333
2020-09-08,4.34479166666667
2020-09-09,4.39473684210526
2020-09-10,4.45185185185185
2020-10-07,1.3875
2020-10-08,1.39270833333333
2020-10-09,1.45104166666667
2020-10-10,1.43958333333333
2020-10-11,1.48591549295775
2020-10-12,1.46526315789474
2020-10-13,1.45052631578947
2020-10-14,1.45473684210526
2020-10-15,1.475
2020-10-16,1.50729166666667
2020-10-17,1.50520833333333
2020-10-18,1.53789473684211
2020-10-19,1.58210526315789
2020-10-20,1.62736842105263
2020-10-21,1.66666666666667
2020-10-22,1.7
2020-10-23,1.71770833333333
2020-10-24,1.73333333333333
2020-10-25,1.76875
2020-10-26,1.77894736842105
2020-10-27,1.74736842105263
2020-10-28,1.7816091954023
2020-10-29,1.82083333333333
2020-10-30,1.84893617021277
2020-10-31,1.90104166666667
2020-11-01,1.92708333333333
2020-11-02,1.99468085106383
2020-11-03,2.06736842105263
2020-11-04,2.10842105263158
2020-11-05,2.13958333333333
2020-11-06,2.14736842105263
2020-11-07,2.13473684210526
2020-11-08,2.17578947368421
2020-11-09,2.18829787234043
2020-11-10,2.2
2020-11-11,2.23229166666667
2020-11-12,2.27291666666667
2020-11-13,2.2936170212766
2020-11-15,2.35714285714286
2020-11-16,2.38229166666667
2020-11-17,2.53333333333333
2020-11-18,2.20352941176471
2020-11-19,1.57127659574468
2020-11-20,1.6531914893617
2020-11-21,1.696
2020-11-30,1.82258064516129
2020-12-01,1.90322580645161
2020-12-02,2.02421052631579
2020-12-03,2.0625
2020-12-09,2.09354838709677
2020-12-10,2.10777777777778
2020-12-11,2.16666666666667
2020-12-29,2.696
2020-12-30,2.74891304347826
2020-12-31,2.64583333333333
2021-01-01,2.49893617021277
2021-01-02,2.3531914893617
2021-01-03,2.25425531914894
2021-01-04,2.29784946236559
2021-01-05,2.26770833333333
2021-01-06,2.24421052631579
2021-01-07,2.17849462365591
2021-01-08,2.13617021276596
2021-01-09,2.07263157894737
2021-01-10,2.05578947368421
2021-01-11,2.01702127659574
2021-01-12,1.96947368421053
2021-01-13,1.93829787234043
2021-01-14,1.92340425531915
2021-01-15,1.89578947368421
2021-01-16,1.87765957446809
2021-01-17,1.86947368421053
2021-01-18,1.87916666666667
2021-01-19,1.86526315789474
2021-01-20,1.86931818181818
2021-01-21,1.86559139784946
2021-01-22,1.83894736842105
2021-01-23,1.82210526315789
2021-01-24,1.8436170212766
2021-01-25,1.84105263157895
2021-01-26,1.82258064516129
2021-01-27,1.79270833333333
2021-01-28,1.84736842105263
2021-01-29,1.8625
2021-01-30,1.83854166666667
2021-01-31,1.91473684210526
2021-02-01,1.9375
2021-02-02,1.96338028169014
2021-02-03,1.74315789473684
2021-02-04,1.74673913043478
2021-02-05,1.77291666666667
2021-02-06,1.80736842105263
2021-02-07,1.93548387096774
2021-02-08,1.93191489361702
2021-02-09,1.88695652173913
2021-02-10,1.85744680851064
2021-02-11,1.79574468085106
2021-02-12,1.76595744680851
2021-02-13,1.88279569892473
2021-02-14,1.90526315789474
2021-02-15,1.89583333333333
2021-02-16,1.92395833333333
2021-02-17,1.92526315789474
2021-02-18,1.90212765957447
2021-02-19,1.85108695652174
2021-02-20,1.88387096774194
2021-02-21,1.91458333333333
2021-02-22,1.91157894736842
2021-02-23,1.85
2021-02-24,1.88333333333333
2021-02-25,1.78
2021-02-26,1.76979166666667
2021-02-27,1.8531914893617
2021-02-28,1.53370786516854
2021-03-01,1.35894736842105
2021-03-02,1.421875
2021-03-03,1.57340425531915
2021-03-04,1.64408602150538
2021-03-05,1.66881720430108
2021-03-06,1.73736263736264
2021-03-07,1.76210526315789
2021-03-08,1.84166666666667
2021-03-09,1.79042553191489
2021-03-10,1.77553191489362
2021-03-11,1.7
2021-03-12,1.58586956521739
2021-03-13,1.5
2021-03-14,1.46736842105263
2021-03-15,1.41914893617021
2021-03-16,1.32421052631579
2021-03-17,1.27368421052632
2021-03-18,1.24623655913979
2021-03-19,1.32708333333333
2021-03-20,1.34574468085106
2021-03-21,1.47473684210526
2021-03-22,1.66842105263158
2021-03-23,2.02736842105263
2021-03-24,1.98947368421053
2021-03-25,1.91354166666667
2021-03-26,1.80631578947368
2021-03-27,1.71770833333333
2021-03-28,1.68
2021-03-29,1.65384615384615
2021-03-30,1.63684210526316
2021-03-31,1.94210526315789
2021-04-01,1.94255319148936
2021-04-02,1.83854166666667
