"datetime","V1"
2020-04-10,25.5308333333333
2020-04-11,24.9014583333333
2020-04-12,24.980625
2020-04-13,25.4035416666667
2020-04-14,25.5075
2020-04-15,25.363125
2020-04-16,24.5510416666667
2020-04-17,24.2508333333333
2020-04-18,24.4360416666667
2020-04-19,24.788125
2020-04-20,25.4672916666667
2020-04-21,25.7795833333333
2020-04-22,25.840625
2020-04-23,25.6570833333333
2020-04-24,25.5747916666667
2020-04-25,25.4602083333333
2020-04-26,26.1854166666667
2020-04-27,25.766875
2020-04-28,25.61375
2020-04-29,25.579375
2020-04-30,25.660625
2020-05-01,25.6077083333333
2020-05-02,25.5345833333333
2020-05-03,25.8485416666667
2020-05-04,26.3414583333333
2020-05-05,26.615
2020-05-06,26.6847916666667
2020-05-07,26.3327083333333
2020-05-08,25.8458333333333
2020-05-09,25.7104166666667
2020-05-10,25.44125
2020-05-11,25.390625
2020-05-12,25.595625
2020-05-13,25.519375
2020-05-14,25.5795833333333
2020-05-15,25.716875
2020-05-16,25.9802083333333
2020-05-17,26.2675
2020-05-18,26.7191666666667
2020-05-19,26.70875
2020-05-20,27.0377083333333
2020-05-21,27.3570833333333
2020-05-22,27.74625
2020-05-23,28.2125
2020-05-24,28.516875
2020-05-25,28.2677083333333
2020-05-26,27.8077083333333
2020-05-27,27.88375
2020-05-28,28.2775
2020-05-29,28.0454166666667
2020-05-30,28.1766666666667
2020-05-31,28.6720833333333
2020-06-01,29.2472916666667
2020-06-02,28.9052083333333
2020-06-03,28.7972916666667
2020-06-04,28.54625
2020-06-05,28.335
2020-06-06,28.1904166666667
2020-06-07,27.810625
2020-06-08,27.783125
2020-06-09,28.3772916666667
2020-06-10,28.5779166666667
2020-06-11,28.858125
2020-06-12,29.1660416666667
2020-06-13,29.303125
2020-06-14,29.2954166666667
2020-06-15,29.3378378378378
2020-06-16,29.2725
2020-06-17,29.2041666666667
2020-06-18,29.3075
2020-06-19,29.72
2020-06-20,29.7845833333333
2020-06-21,30.17375
2020-06-22,30.6064583333333
2020-06-23,30.658125
2020-06-24,30.595
2020-06-25,30.8914583333333
2020-06-26,31.1616666666667
2020-06-27,31.4141666666667
2020-06-28,31.2102083333333
2020-06-29,31.56125
2020-06-30,31.866875
2020-07-01,31.6716666666667
2020-07-02,31.340625
2020-07-03,31.2747916666667
2020-07-04,31.12
2020-07-05,30.87125
2020-07-06,30.5714583333333
2020-07-07,30.303125
2020-07-08,30.2570833333333
2020-07-09,30.4608333333333
2020-07-10,30.951875
